item,itemLabel,enLabel,pubYear,imdbID,tmdbID,type,genres,cast,directors,screenwriters,runtimes
http://www.wikidata.org/entity/Q21577091,살인자의 기억법,Memoir of a Murderer,2017,tt5729348,432836,movie,"액션 영화, 범죄 영화, 문학 작품을 원작으로 하는 영화","김설현, 김남길, 설경구, 오달수",원신연,황조윤,118
http://www.wikidata.org/entity/Q22972803,곡성,The Wailing,2017,tt5215952,293670,movie,"공포 영화, 미스터리 영화, 스릴러 영화","장소연, 황정민, 쿠니무라 준, 곽도원, 천우희",나홍진,나홍진,156
http://www.wikidata.org/entity/Q22974211,소중한 여인,A Special Lady,2017,tt7549884,437116,movie,액션 영화,"이선균, 이희준, 김혜수",,정서경,91
http://www.wikidata.org/entity/Q22974472,여교사,Misbehavior,2017,tt6302006,428395,movie,로맨스 영화,김하늘,김태용,김태용,96
http://www.wikidata.org/entity/Q23932553,옥자,Okja,2017,tt3967856,387426,movie,"드라마 영화, 모험 영화","스티븐 연, 최우식, 변희봉, 릴리 콜린스, 폴 다노, 셜리 헨더슨, 켈리 맥도널드, 틸다 스윈턴, 제이크 질런홀, 안서현, 데번 보스틱, 지안카를로 에스포지토",봉준호,봉준호,121
http://www.wikidata.org/entity/Q23994924,더 프리즌,The Prison,2017,tt6589464,438798,movie,액션 영화,한석규,나현,나현,125
http://www.wikidata.org/entity/Q24238125,군함도,Battleship Island,2017,tt5969696,436391,movie,"드라마 영화, 액션 영화, 역사 영화","김수안 (Kim Su An), 김민재, 이경영, 황정민, 소지섭, 송중기, 이정현",류승완,류승완,132
http://www.wikidata.org/entity/Q24856047,공조,Confidential Assignment,2017,tt5606538,434119,movie,액션 영화,"유해진, 김주혁, 현빈",김성훈,,125
http://www.wikidata.org/entity/Q24856048,더 킹,The King,2017,tt5644740,434724,movie,"드라마 영화, 액션 영화, 범죄 영화",조인성,한재림,한재림,157
http://www.wikidata.org/entity/Q27645860,군주,Ruler: Master of the Mask,2017,tt6201920,69975,tv,"정치 드라마, 대한민국의 사극, 드라마 영화, 멜로드라마, 문화사, 로맨스 영화","김명수, 허준호, 유승호, 김소현, 윤소희, 박철민",,,35
http://www.wikidata.org/entity/Q27890349,침묵,Blackened Heart,2017,tt7609180,437078,movie,,"류준열, 박신혜, 최민식",정지우,,125
http://www.wikidata.org/entity/Q27951911,임금님의 사건수첩,The King's Case Note,2017,tt6817202,451914,movie,"모험 영화, 액션 영화","안재홍, 정해인, 김희원, 경수진, 이선균",문현성,,114
http://www.wikidata.org/entity/Q24862776,꾼,The Swindlers,2017,tt7243686,478187,movie,액션 영화,현빈,,,117
http://www.wikidata.org/entity/Q26252639,신과함께: 죄와 벌,Along with the Gods: The Two Worlds,2017,tt7160070,397567,movie,"드라마 영화, 판타지 영화","김향기, 예수정, 주지훈, 마동석, 이정재, 하정우, 김동욱, 차태현",김용화,김용화,140
http://www.wikidata.org/entity/Q27488827,꿈의 제인,Jane,2017,tt7317404,420965,movie,"드라마 영화, 성 소수자 연관 장르","이주영, 구교환, 이민지",,,104
http://www.wikidata.org/entity/Q27964479,브이아이피,VIP,2017,tt6413410,435601,movie,액션 영화,"김명민, 장동건, 박희순, 이종석",박훈정,박훈정,128
http://www.wikidata.org/entity/Q28133253,조작된 도시,Fabricated City,2017,tt6399158,435366,movie,"액션 영화, 스릴러 영화","안재홍, 지창욱, 심은경(Shim Eun Kyung)",박광현,"박광현, 오상호",126
http://www.wikidata.org/entity/Q28193328,밤의 해변에서 혼자,On the Beach at Night Alone,2017,tt6412864,434773,movie,드라마 영화,김민희,홍상수,홍상수,101
http://www.wikidata.org/entity/Q28224697,박열,Anarchist from Colony,2017,tt6903980,453992,movie,"드라마 영화, 정치 영화",이제훈,이준익,황성구,129
http://www.wikidata.org/entity/Q28317446,다른 길이 있다,Another Way,2017,tt5469884,434229,movie,"드라마 영화, 로맨스 영화",,조창호,,90
http://www.wikidata.org/entity/Q28317712,재심,New Trial,2017,tt6731636,435821,movie,"드라마 영화, 범죄 영화","정우, 강하늘",김태윤,김태윤,119
http://www.wikidata.org/entity/Q28317759,싱글라이더,Single Rider,2017,tt5966750,435603,movie,"드라마 영화, 스릴러 영화","이병헌, 공효진, 안소희",이주영,이주영,97
http://www.wikidata.org/entity/Q28698824,택시운전사,A Taxi Driver,2017,tt6878038,437068,movie,"드라마 영화, 액션 영화","유해진, 류준열, 송강호, 토마스 크레치만",장훈,,137
http://www.wikidata.org/entity/Q28700193,"그래, 가족",My Little Brother,2017,tt6654268,436992,movie,"드라마 영화, 코미디 드라마",이요원,,,106
http://www.wikidata.org/entity/Q28700502,반드시 잡는다,The Chase,2017,tt8088944,488621,movie,,"김혜인, 손종학, 성동일, 천호진, 배종옥, 백윤식",김홍선,,110
http://www.wikidata.org/entity/Q28700609,보통사람,Ordinary Person,2017,tt6857282,442845,movie,"드라마 영화, 범죄 영화",손현주,김봉한,,121
http://www.wikidata.org/entity/Q28700706,청년경찰,Midnight Runners,2017,tt7056732,453127,movie,액션 영화,"이호정, 고준, 배유람, 강하늘, 성동일, 박하선, 박서준",김주환,,109
http://www.wikidata.org/entity/Q29045378,시간위의 집,House of the Disappeared,2017,tt6814252,438070,movie,미스터리 영화,"김윤진, 택연",임대웅,장재현,100
http://www.wikidata.org/entity/Q29344782,대립군,Warriors of the Dawn,2017,tt6010020,435880,movie,"드라마 영화, 액션 영화, 정치 영화","김무열, 이정재, 여진구",정윤철,,130
http://www.wikidata.org/entity/Q29641342,남한산성,The Fortress,2017,tt7160176,437081,movie,"드라마 영화, 역사 영화","이병헌, 허성태, 김윤석, 박해일, 고수, 박희순",황동혁,황동혁,140
http://www.wikidata.org/entity/Q29652910,하루,A Day,2017,tt6890376,459073,movie,드라마 영화,"변요한, 김명민",,,90
http://www.wikidata.org/entity/Q29652925,길,The Way,2017,tt6127140,457906,movie,드라마 영화,"송재호, 김혜자, 온주완",,,86
http://www.wikidata.org/entity/Q29949484,아이 캔 스피크,I Can Speak,2017,tt7342204,470524,movie,"드라마 영화, 코미디 드라마","최수인, 이대연, 박철민, 이제훈, 나문희, 이지훈",김현석,,119
http://www.wikidata.org/entity/Q30114954,장산범,The Mimic,2017,tt7046826,437108,movie,"공포 영화, 스릴러 영화","신린아, 허진, 박혁권, 염정아",허정,허정,100
http://www.wikidata.org/entity/Q30115075,1987,1987: When the Day Comes,2017,tt6493286,437103,movie,드라마 영화,"김태리, 김의성, 유해진, 김윤석, 하정우, 이희준, 강동원, 여진구, 박희순",장준환,,129
http://www.wikidata.org/entity/Q30115153,쇠파리,Biting Fly,2017,tt8016466,460515,movie,"드라마 영화, 범죄 영화","이연두, 김진우",안철호,,111
http://www.wikidata.org/entity/Q30636184,유리정원,Glass Garden,2017,tt6462750,475148,movie,드라마 영화,,신수원,신수원,116
http://www.wikidata.org/entity/Q30644590,기억의 밤,Forgotten,2017,tt7057496,488623,movie,"심리 스릴러, 스릴러 영화","최고, 김현목, 강하늘, 나영희, 김무열, 문성근",장항준,장항준,109
http://www.wikidata.org/entity/Q31179012,시인의 사랑,The Poet and the Boy,2017,tt7297962,469885,movie,"드라마 영화, 코미디 드라마, 성 소수자 연관 장르",,,,110
http://www.wikidata.org/entity/Q33101534,범죄도시,The Outlaws,2017,tt7468056,479718,movie,"액션 영화, 범죄 영화","김성규, 홍기준, 박지환, 허동원, 최귀화, 허성태, 하준, 진선규, 조재윤, 임형준, 마동석, 윤계상",강윤성,강윤성,121
http://www.wikidata.org/entity/Q29388552,그 후,The Day After,2017,tt6462506,451957,movie,드라마 영화,"권해효, 김민희",홍상수,홍상수,92
http://www.wikidata.org/entity/Q29571826,아빠는 딸,"Daddy You, Daughter Me",2017,tt6770758,451105,movie,코미디 드라마,"이일화, 윤제문, 정소민",,,115
http://www.wikidata.org/entity/Q29601664,강철비,Steel Rain,2017,tt6769508,435841,movie,"드라마 영화, 액션 영화, 첩보 영화","조우진, 김명곤, 김의성, 박선영, 이재용, 곽도원, 김지호, 장현성, 김기현, 론 도나치, 박은혜, 정우성, 이경영, 김갑수, 크리스튼 댈턴",양우석,양우석,139
http://www.wikidata.org/entity/Q33101618,포크레인,Fork Lane,2017,tt7506740,469203,movie,드라마 영화,엄태웅,이주형,,92
http://www.wikidata.org/entity/Q42844673,메소드 (영화),Method,2017,tt7022402,467199,movie,"드라마 영화, 성 소수자 연관 장르",박성웅,방은진,,82
http://www.wikidata.org/entity/Q50380260,밤치기,Hit the Night,2017,tt7390054,480474,movie,"드라마 영화, 로맨스 영화",,정가영,,85
http://www.wikidata.org/entity/Q51121071,소공녀,Microhabitat,2017,tt8191502,483297,movie,"드라마 영화, 로맨스 영화","안재홍, 김재화, 최덕문, 이솜",전고운,전고운,106
http://www.wikidata.org/entity/Q55105670,밤섬해적단 서울불바다,Bamseom Pirates Seoul Inferno,2017,tt7321132,434844,movie,다큐멘터리 영화,,정윤석,,119
http://www.wikidata.org/entity/Q55105682,초행,The First Lap,2017,tt7426080,466872,movie,드라마 영화,김새벽,,,99
http://www.wikidata.org/entity/Q55105687,해피뻐스데이,Happy Bus Day,2017,tt6150050,451923,movie,"드라마 영화, 독립 영화","김선영, 서갑숙",이승원,,113
http://www.wikidata.org/entity/Q73101556,삼촌,The Uncle,2017,tt9676098,566936,movie,미스터리 영화,"정우림, 강신효, 강신철, 고규필",,,100
http://www.wikidata.org/entity/Q56876234,죄 많은 소녀,After My Death,2017,tt7390044,483539,movie,드라마 영화,"이봄, 전여빈, 서영화, 고원희",김의석,,113
http://www.wikidata.org/entity/Q21057656,궁합,The Princess and the Matchmaker,2017,tt5961314,500168,movie,"드라마 영화, 코미디 드라마","이승기, 김상경, 심은경(Shim Eun Kyung)",,,
http://www.wikidata.org/entity/Q19483689,눈길,Snowy Road,2017,tt8216024,439928,movie,"드라마 영화, 역사 영화","김향기, 김새론",이나정,,
http://www.wikidata.org/entity/Q24858895,원라인,One Line,2017,tt5628332,442014,movie,범죄 영화,"진구, 임시완",양경모,,
http://www.wikidata.org/entity/Q25340649,원스텝,One Step,2017,tt6871292,451759,movie,"드라마 영화, 뮤지컬 영화","홍아름, 박산다라, 한재석",전재홍,,
http://www.wikidata.org/entity/Q27951910,석조저택 살인사건,The Tooth and the Nail,2017,tt7479314,452714,movie,미스터리 영화,"박성웅, 김주혁, 문성근, 고수",,,
http://www.wikidata.org/entity/Q27951913,그대 이름은 장미,Your Name Is Rose,2017,tt10449248,570424,movie,드라마 영화,유호정,조현우,,
http://www.wikidata.org/entity/Q27951989,보안관,The Sheriff In Town,2017,tt6848094,452408,movie,"드라마 영화, 범죄 영화","이성민, 김성균, 조진웅",김형주,,
http://www.wikidata.org/entity/Q27952232,특별시민,The Mayor,2017,tt6150238,437073,movie,"드라마 영화, 정치 영화",최민식,박인제,,
http://www.wikidata.org/entity/Q27952392,메이드 인 코리아,Snatch Up,2017,tt10452996,516297,movie,액션 영화,김무열,,,
http://www.wikidata.org/entity/Q27953706,사랑하기 때문에,Because I Love You,2017,tt5836246,422545,movie,"판타지 영화, 로맨틱 코미디","장도윤, 배성우, 박근형, 오나라 (뮤지컬 배우), 선우용여, 사희, 성동일, 임주환, 김윤혜, 서현진, 김유정, 차태현",,,
http://www.wikidata.org/entity/Q28224346,7호실,Room No.7,2017,tt7465704,462385,movie,스릴러 영화,신하균,이용승,,
http://www.wikidata.org/entity/Q28698369,은하,Eun Ha,2017,tt7477384,473634,movie,로맨스 영화,,,,
http://www.wikidata.org/entity/Q28699638,대장 김창수,Man of Will,2017,tt6406458,477877,movie,"드라마 영화, 역사 영화",조진웅,이원태,,
http://www.wikidata.org/entity/Q28700252,더티 로맨스,Dirty Romance,2017,tt4527624,346562,movie,드라마 영화,,이상우,,
http://www.wikidata.org/entity/Q28700629,비정규직 특수요원,Part-Time Spy,2017,tt6646998,448166,movie,"액션 영화, 첩보 영화",강예원,김덕수,,
http://www.wikidata.org/entity/Q28843257,어느날,One Day,2017,tt6214734,446138,movie,"드라마 영화, 판타지 영화","임화영, 천우희, 김남길",이윤기,김선아,
http://www.wikidata.org/entity/Q28869818,바람 바람 바람,What a Man Wants,2017,tt8108278,511883,movie,로맨틱 코미디,"고준, 이엘, 양현민, 이성민, 장영남, 신하균, 송지효",이병헌,,
http://www.wikidata.org/entity/Q29571847,불한당: 나쁜 놈들의 세상,The Merciless,2017,tt6777370,451997,movie,"드라마 영화, 액션 영화",설경구,변성현,변성현,
http://www.wikidata.org/entity/Q29652900,악녀,The Villainess,2017,tt6777338,437109,movie,"액션 영화, 걸즈 위드 건즈","성준, 신하균, 김서형, 김옥빈",정병길,"정병길, 정병식",
http://www.wikidata.org/entity/Q29652916,지렁이,"My Little Baby, Jaya",2017,tt6892950,456413,movie,드라마 영화,"오예설, 김정균 (배우)",,,
http://www.wikidata.org/entity/Q30080183,자전차왕 엄복동,Uhm Bok-dong,2017,tt9764654,571783,movie,"드라마 영화, 스포츠 영화","강소라, 이범수, 비, 민효린",,,
http://www.wikidata.org/entity/Q30132794,학교 2017,School 2017,2017,tt7020608,72374,tv,"드라마 영화, 코미디 영화, 미스터리 영화, 텔레비전 드라마",김세정,,,
http://www.wikidata.org/entity/Q30637480,희생부활자,RV: Resurrected Victims,2017,tt7243750,478160,movie,"스릴러 영화, 문학 작품을 원작으로 하는 영화","전혜진, 성동일, 김래원, 김해숙",곽경택,,
http://www.wikidata.org/entity/Q30645558,점박이 한반도의 공룡2: 새로운 낙원,Dino King: Journey to Fire Mountain,2017,tt7659018,561974,movie,"서사 영화, 모험 영화",,,,
http://www.wikidata.org/entity/Q30645884,니 부모 얼굴이 보고 싶다,I Want to Know Your Parents,2017,tt7034992,629322,movie,드라마 영화,"천우희, 설경구, 오달수, 문소리",김지훈,,
http://www.wikidata.org/entity/Q30647020,재꽃,Ash Flower,2017,tt7035152,461835,movie,"드라마 영화, 독립 영화","박명훈, 정하담",박석영,,
http://www.wikidata.org/entity/Q31178128,어느 여름날 밤에,One Summer Night,2017,tt13430466,453075,movie,"드라마 영화, 성 소수자 연관 장르",신원호 (배우),,,
http://www.wikidata.org/entity/Q31178840,장기왕: 가락시장 레볼루션,Garak Market Revolution,2017,tt5047144,439603,movie,드라마 영화,박예영,정다원,정다원,
http://www.wikidata.org/entity/Q31179188,로마의 휴일,Roman Holiday,2017,tt10448992,473736,movie,드라마 영화,"정상훈, 공형진, 임창정",,,
http://www.wikidata.org/entity/Q33101569,비스티걸스,Beastie Girls,2017,tt8016226,467133,movie,"드라마 영화, 로맨스 영화","유소영, 고은아",신진우,,
http://www.wikidata.org/entity/Q33101662,당신의 부탁,Mothers,2017,tt6985476,475153,movie,드라마 영화,임수정,이동은,,
http://www.wikidata.org/entity/Q39047086,부라더,The Bros,2017,tt7967580,485442,movie,코미디 드라마,마동석,장유정,허성혜,
http://www.wikidata.org/entity/Q41948223,화유기,A Korean Odyssey,2017,tt7099334,75123,tv,텔레비전 드라마,"원, 마이클 리, 갈소원, 성혁, 장광, 성지루, 보라, 이엘, 이세영, 차승원, 오연서, 임예진, 송종호, 김성오, 이홍기, 이승기",박홍균,,
http://www.wikidata.org/entity/Q42778614,여배우는 오늘도,The Running Actress,2017,tt7341842,471492,movie,"드라마 영화, 코미디 드라마",,문소리,,
http://www.wikidata.org/entity/Q50489432,나를 기억해,Marionette,2017,tt8134688,490176,movie,범죄 영화,"김다미, 이제연, 오하늬, 손강국, 강승완, 이학주, 이유영, 김영선, 장혁진, 김희원, 고규필, 강지섭",,,
http://www.wikidata.org/entity/Q55105610,사월의 끝,The End of April,2017,tt6017312,464900,movie,"드라마 영화, 미스터리 영화",,,,
http://www.wikidata.org/entity/Q55105631,분장,Lost To Shame,2017,tt7697038,423161,movie,드라마 영화,,남연우,,
http://www.wikidata.org/entity/Q55105628,두 엄마,Two Mothers,2017,tt13039188,481836,movie,로맨스 영화,,,,
http://www.wikidata.org/entity/Q55105636,이웃집 스타,Star Nextdoor,2017,tt8661098,478226,movie,드라마 영화,,김성욱,,
http://www.wikidata.org/entity/Q55105645,역모: 반란의 시대,The Age of Blood,2017,tt8081830,488372,movie,액션 영화,"정해인, 조재윤, 김지훈",김홍선,,
http://www.wikidata.org/entity/Q55105657,가을 우체국,Autumn Sonata,2017,tt6849498,477210,movie,"드라마 영화, 로맨스 영화",,,,
http://www.wikidata.org/entity/Q55105667,내게 남은 사랑을,My Last Love,2017,tt7542332,487252,movie,드라마 영화,,,,
http://www.wikidata.org/entity/Q55105692,메리 크리스마스 미스터 모,Merry Christmas Mr. Mo,2017,tt6095976,428014,movie,드라마 영화,기주봉,임대형,임대형,
http://www.wikidata.org/entity/Q55105783,심장박동조작극,The Heartbeat Operator,2017,tt32058233,493896,movie,로맨스 영화,,,,
http://www.wikidata.org/entity/Q55105834,성판17,Sex Plate 17,2017,tt18568228,532794,movie,"에로 영화, 로맨스 영화",,,,
http://www.wikidata.org/entity/Q55730126,박화영,Park Hwa-young,2017,tt8895578,483295,movie,드라마 영화,,이환,,
http://www.wikidata.org/entity/Q55730927,선 섹스 후 사랑,"Sex First, Love Second",2017,tt12684216,471413,movie,"에로 영화, 로맨스 영화",,,,
http://www.wikidata.org/entity/Q55731073,소나기,The Shower,2017,tt8050818,478224,movie,,,안재훈,,
http://www.wikidata.org/entity/Q55731317,식구 (영화),The Soup,2017,tt6081436,535638,movie,드라마 영화,,,,
http://www.wikidata.org/entity/Q55734090,정사-두자매,An Affair - Two Sisters,2017,tt7759670,493125,movie,"에로 영화, 로맨스 영화",,박주영,,
http://www.wikidata.org/entity/Q55736021,형수의 직업,My Sister-in-Law's Job,2017,tt8902822,482204,movie,로맨스 영화,,,,
http://www.wikidata.org/entity/Q61095142,소성리,Soseongri,2017,tt8362782,527022,movie,다큐멘터리 영화,,,,
http://www.wikidata.org/entity/Q65294571,집의 시간들,A Long Farewell,2017,tt7094576,553447,movie,다큐멘터리 영화,,,,
http://www.wikidata.org/entity/Q79998996,내 차례,,2017,tt8559828,648511,movie,드라마 영화,,,,
http://www.wikidata.org/entity/Q110116254,정사 : 친구의 엄마,Love Affair: My Friend’s Mom,2017,tt13519098,481891,movie,,,,,
http://www.wikidata.org/entity/Q485782,하녀,The Housemaid,2016,tt1314652,45202,movie,드라마 영화,"김진아, 황정민, 안서현, 이정재, 윤여정, 박지영, 서우, 문소리, 전도연, 전신환, 심이영",임상수,"김기영, 임상수",106
http://www.wikidata.org/entity/Q16256348,"협녀, 칼의 기억",Memories of the Sword,2016,tt3054798,348689,movie,"무술 영화, 액션 영화",이병헌,박흥식,,120
http://www.wikidata.org/entity/Q19757544,스파키,Spark,2016,tt3228088,322487,movie,"코미디 영화, 판타지 영화, 모험 영화, SF 영화, 어린이 영화","제이스 노먼, 제시카 비엘, 힐러리 스왱크, 수전 서랜던, 패트릭 스튜어트",에런 우들리,에런 우들리,90
http://www.wikidata.org/entity/Q19854848,그날의 분위기,Mood of the Day,2016,tt5586914,376252,movie,드라마 영화,"조재윤, 문채원, 유연석",조규장,,103
http://www.wikidata.org/entity/Q19939990,베테랑,Veteran,2016,tt4768764,346646,movie,"드라마 영화, 액션 영화","유해진, 김시후, 장윤주, 오달수, 유아인, 황정민",류승완,류승완,124
http://www.wikidata.org/entity/Q17049895,나를 잊지 말아요,Don't Forget Me,2016,tt5576174,376847,movie,로맨스 영화,정우성,이윤정,,106
http://www.wikidata.org/entity/Q18589013,엽기적인 그녀 2,My New Sassy Girl,2016,tt4080594,394110,movie,로맨틱 코미디,차태현,조근식,,99
http://www.wikidata.org/entity/Q20444585,아가씨,The Handmaiden,2016,tt4016934,290098,movie,"성 소수자 연관 장르, 문학 작품을 원작으로 하는 영화, 드라마 영화, 로맨스 영화","김태리, 문소리, 조진웅, 하정우, 김민희, 김해숙",박찬욱,"박찬욱, 정서경","168, 145"
http://www.wikidata.org/entity/Q20445337,널 기다리며,Missing You,2016,tt5545862,390433,movie,스릴러 영화,"윤제문, 김성오, 심은경(Shim Eun Kyung)",모홍진,,108
http://www.wikidata.org/entity/Q20652078,지금은맞고그때는틀리다,"Right Now, Wrong Then",2016,tt4768776,354275,movie,"드라마 영화, 로맨틱 코미디","김민희, 정재영",홍상수,홍상수,121
http://www.wikidata.org/entity/Q20444173,동주,Dongju: The Portrait of a Poet,2016,tt5799928,382336,movie,"드라마 영화, 전기 영화","박정민, 강하늘, 김정팔, 최홍일, 신윤주, 김인우, 최희서, 문성근",이준익,신연식,110
http://www.wikidata.org/entity/Q20444431,탐정 홍길동: 사라진 마을,Phantom Detective,2016,tt5644726,394170,movie,"액션 영화, 범죄 영화",이제훈,조성희,조성희,126
http://www.wikidata.org/entity/Q20944971,날 보러와요,Insane,2016,tt5572720,393070,movie,미스터리 영화,"김종수, 지대한, 최진호, 이상윤, 강예원",이철하,,91
http://www.wikidata.org/entity/Q20948236,부산행,Train to Busan,2016,tt5700672,396535,movie,"액션 영화, 공포 영화, 스릴러 영화, 아포칼립스 영화, 좀비 영화","김수안 (Kim Su An), 김창환, 김의성, 공유, 마동석, 최우식, 정유미, 안소희",연상호,연상호,118
http://www.wikidata.org/entity/Q21057595,굿바이 싱글,Familyhood,2016,tt6299228,402648,movie,드라마 영화,김혜수,김태곤,,120
http://www.wikidata.org/entity/Q21057612,검사외전,A Violent Prosecutor,2016,tt5442308,378348,movie,범죄 영화,황정민,이일형,이일형,126
http://www.wikidata.org/entity/Q21058985,시간이탈자,Time Renegade,2016,tt5597408,385962,movie,스릴러 영화,"전신환, 온주완, 김보라 (1995년), 정웅인, 정진영, 임수정, 이태리, 이기우, 이진욱, 조정석",곽재용,,107
http://www.wikidata.org/entity/Q21059216,아수라,Asura: The City of Madness,2016,tt5918028,408620,movie,액션 영화,,김성수,,136
http://www.wikidata.org/entity/Q21527562,콜로살,Colossal,2016,tt4680182,339967,movie,"드라마 영화, 스릴러 영화","댄 스티븐스, 오스틴 스토웰, 팀 블레이크 넬슨, 애갬 다시, 앤 해서웨이, 제이슨 수데이키스",,,110
http://www.wikidata.org/entity/Q21780588,인천상륙작전,Operation Chromite,2016,tt4939066,407887,movie,전쟁 영화,"진세연, 정준호, 박성웅, 리암 니슨, 김병옥 (배우), 션 리차드, 박철민, 김영애, 존 그리스, 이정재, 이범수, 김선아, 아키야마 요시히로",이재한,이만희,111
http://www.wikidata.org/entity/Q21825447,좋아해줘,Like for Likes,2016,tt5358570,379887,movie,드라마 영화,"유아인, 이미연",박현진,,120
http://www.wikidata.org/entity/Q22100066,형,My Annoying Brother,2016,tt6388082,426166,movie,코미디 드라마,"김강현, 손산, 이도연, 임철형, 디오 (1993년), 지대한, 박신혜, 조정석",권수경,,110
http://www.wikidata.org/entity/Q22903362,죽여주는 여자,The Bacchus Lady,2016,tt5628012,389113,movie,드라마 영화,"안아주, 윤여정",이재용 (영화 감독),이재용 (영화 감독),110
http://www.wikidata.org/entity/Q22925289,순정,Pure Love,2016,tt5615904,376494,movie,드라마 영화,디오 (1993년),,,113
http://www.wikidata.org/entity/Q22972791,"고산자, 대동여지도",The Map Against the World,2016,tt5973508,410882,movie,"드라마 영화, 문학 작품을 원작으로 하는 영화","신동미, 공형진, 김인권, 태인호, 남경읍, 유준상, 남지현, 차승원",강우석,,129
http://www.wikidata.org/entity/Q22972803,곡성,The Wailing,2016,tt5215952,293670,movie,"공포 영화, 미스터리 영화, 스릴러 영화","장소연, 황정민, 쿠니무라 준, 곽도원, 천우희",나홍진,나홍진,156
http://www.wikidata.org/entity/Q22972980,귀향,Spirits’ Homecoming,2016,tt5503266,384641,movie,"드라마 영화, 스릴러 영화",,조정래,조정래,127
http://www.wikidata.org/entity/Q22973601,덕혜옹주,The Last Princess,2016,tt5947416,408360,movie,"드라마 영화, 서사 영화, 문학 작품을 원작으로 하는 영화","라미란, 정상훈, 김대명, 신신애, 윤제문, 김기천, 김인우, 안내상, 박해일, 손예진, 백윤식, 고수, 김소현",허진호,,127
http://www.wikidata.org/entity/Q22973696,레나,Dear Lena,2016,tt8896224,403910,movie,"드라마 영화, 로맨스 영화",,,,109
http://www.wikidata.org/entity/Q22973774,목숨 건 연애,Life Risking Romance,2016,tt6343000,431251,movie,코미디 영화,"이다인, 윤경호, 정해균, 윤소희, 이채미, 송채윤, 김희찬, 조병규, 진백림, 김원해, 최로운, 오정세, 천정명, 하지원",,김바다,103
http://www.wikidata.org/entity/Q22973831,밀정,The Age of Shadows,2016,tt4914580,363579,movie,드라마 영화,"엄태구, 허성태, 공유, 신성록, 박희순, 이병헌, 한지민, 송강호",김지운,김지운,140
http://www.wikidata.org/entity/Q22974017,비밀은 없다,The Truth Beneath,2016,tt5768474,401133,movie,드라마 영화,"김주혁, 손예진",이경미,,102
http://www.wikidata.org/entity/Q22974472,여교사,Misbehavior,2016,tt6302006,428395,movie,로맨스 영화,김하늘,김태용,김태용,96
http://www.wikidata.org/entity/Q24000753,무서운 이야기 3: 화성에서 온 소녀,Horror Stories 3,2016,tt6449358,400990,movie,공포 영화,,"김곡, 백승빈, 민규동",,94
http://www.wikidata.org/entity/Q24113685,터널,The Tunnel,2016,tt5910280,390497,movie,"드라마 영화, 재난 영화","정석용, 박혁권, 신정근, 남지현, 하정우, 배두나, 오달수",김성훈,하정우,127
http://www.wikidata.org/entity/Q24856052,럭키,Luck Key,2016,tt6175078,421928,movie,코미디 영화,,이계벽,,112
http://www.wikidata.org/entity/Q27869782,스플릿 (2016년 대한민국 영화),Split,2016,tt6147768,425636,movie,"드라마 영화, 스포츠 영화",,최국희,,123
http://www.wikidata.org/entity/Q27951700,최악의 하루,Worst Woman,2016,tt6088370,398246,movie,"드라마 영화, 로맨스 영화",한예리,김종관,김종관,94
http://www.wikidata.org/entity/Q27954163,판도라,Pandora,2016,tt6302160,429450,movie,"드라마 영화, 액션 영화, 재난 영화",김남길,박정우,박정우,136
http://www.wikidata.org/entity/Q24856122,마스터,Master,2016,tt5735464,382220,movie,"드라마 영화, 액션 영화",이병헌,조의석,,143
http://www.wikidata.org/entity/Q24856399,블랙스톤,Black Stone,2016,tt4087996,317991,movie,드라마 영화,원태희,노경태,,93
http://www.wikidata.org/entity/Q25206219,리얼,Real,2016,tt6904062,437633,movie,"액션 영화, 스릴러 영화","조우진, 경리, 이성민, 성동일, 설리, 김수현",,,137
http://www.wikidata.org/entity/Q25631081,빅뱅 메이드,Big Bang Made,2016,tt5781266,409245,movie,다큐멘터리 영화,,,,114
http://www.wikidata.org/entity/Q26156518,환절기,In Between Seasons,2016,tt6165466,418426,movie,"드라마 영화, 성 소수자 연관 장르",배종옥,이동은,,101
http://www.wikidata.org/entity/Q27044919,춘몽,A Quiet Dream,2016,tt6066538,416727,movie,"드라마 영화, 독립 영화",한예리,장률,,101
http://www.wikidata.org/entity/Q27057017,파밍 보이즈,Farming Boys,2016,tt6089670,466390,movie,다큐멘터리 영화,,,,95
http://www.wikidata.org/entity/Q27488827,꿈의 제인,Jane,2016,tt7317404,420965,movie,"드라마 영화, 성 소수자 연관 장르","이주영, 구교환, 이민지",,,104
http://www.wikidata.org/entity/Q27536739,가려진 시간,Vanishing Time: A Boy Who Returned,2016,tt6273736,382217,movie,"드라마 영화, 판타지 영화","이효제, 신은수, 변진수, 엄태구, 오희준, 박종환, 김학선, 서주희, 김준배, 권해효, 김희원, 강동원",엄태화,엄태화,129
http://www.wikidata.org/entity/Q27581922,그물 (영화),The Net,2016,tt5996202,412094,movie,드라마 영화,류승범,김기덕,,114
http://www.wikidata.org/entity/Q27634841,당신자신과 당신의 것,Yourself and Yours,2016,tt5907916,410678,movie,드라마 영화,,홍상수,홍상수,86
http://www.wikidata.org/entity/Q30114944,중독노래방,Karaoke Crazies,2016,tt5587022,381067,movie,판타지 영화,이문식,김상찬,,106
http://www.wikidata.org/entity/Q30408025,델타 보이즈,Delta Boys,2016,tt7317422,429916,movie,드라마 영화,,,,120
